fn,label
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_d33e310b702b45c18f182bea8dda3699.wav,ebyobulimi
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_c108f93a134e4a468cd1af5ac014af97.wav,ebyobulimi
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_e779df4b515f4017a6f471aa2581c9c2.wav,nnimiro
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_bdd21e3dc151470c86f5558e0ecb8447.wav,nnimiro
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_4468dccbebc1455db7366289fdf283e4.wav,nnimiro
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_a1ee28290cfb4ed38b03aa053d8d3e83.wav,nnimiro
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_08a4355bd9bc491e8d36d23b468ebd08.wav,nnimiro
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_48aaae901fc74ec6a208479b6f148ef3.wav,nnimiro
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_413f417d70484f77871210f471a4cc98.wav,nnimiro
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_e0f8397388b94471820f7b5b06254497.wav,nnimiro
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_33893fff0c7a4d08862ac0e665135192.wav,nnimiro
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_3577a36d0ab541c8b23a674bfa2c3f91.wav,ebikolo
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_0981f8a00383467da6ae4e575e29a749.wav,ebikolo
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_6f74ce3a55ee4515a7df44ed2f6cb9eb.wav,ebikolo
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_af67c7dc4e2e4ab9a41c915ad90b8db8.wav,ebikolo
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_5f73dbacad3742ac9be7a3eb724e0b4c.wav,ebikolo
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_c7d02e12e78944f4b0cf306379f4297c.wav,ebikolo
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_ada9bb9a05a1493a8f8663b3b3cc265a.wav,ebikolo
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_b5e915853c4a49c5830dd3ffbbf258c7.wav,ebikolo
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_19db40867e0e4c048766ee39afcc77b3.wav,ebikolo
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_b7077313a6324e0985887edc4965001d.wav,ppaapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_1d8349efdd6a486fb8fb3fa26cb69614.wav,ppaapaali
audio_files_full/0a8fccdb95b749dca0404bf433872764_c0a26f31cb724eb6b94181fd1f337d48.wav,ppaapaali
audio_files_full/62a43378312341918722fbe81a34ffd7_b0330480f0e740cb8974df9422a427b9.wav,ppaapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_75ea31e3d02945de86dcfb9bb25cf0c9.wav,ppaapaali
audio_files_full/9181ed273f5b460ba7dd7a5b2d7f0612_b3e83264e4284fbfa414736b39ce7228.wav,ppaapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_892e7f4bf77149ba88f7bf37d99139c8.wav,ppaapaali
audio_files_full/9181ed273f5b460ba7dd7a5b2d7f0612_a1bbc5c49500423a8499387e009fd175.wav,ppaapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_4b7a6d56b24b45d39765350deae5033d.wav,ppaapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_5b1a3ee7208048008d9cc9406b6f9e44.wav,ppaapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_b1a8435d3ca84a2a817c86b1e8540d55.wav,ppaapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_3120cdda001749fcbad8093b456ecc16.wav,ppaapaali
audio_files_full/79aac18aacc74cc092d00778f7f323da_e932f971e74b4fd99c69a88b98464010.wav,ppaapaali
audio_files_full/62a43378312341918722fbe81a34ffd7_718a5a5bbc344d8098c353fc3ee92b9a.wav,ppaapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_a53c4476d85546f583f9ffae9080f187.wav,ppaapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_8a845ff7b18e4154b7c4f14c9d979335.wav,ppaapaali
audio_files_full/0a8fccdb95b749dca0404bf433872764_e7af7d2b192a46dc81a0ca697ef5142d.wav,ppaapaali
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_803fcf02fbb244008128657f61d7573a.wav,obulwadde
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_ccad8383250d456a879050735559ef80.wav,obulwadde
audio_files_full/d45cd9903b3044d494866b3162651a76_e95fb030283c45b7bd5ffb37fd1a74d6.wav,obulwadde
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_458ffa2205b44d15820207b130f512fc.wav,obulwadde
audio_files_full/744b1a437234489fae9512694d2212ae_b99da088c3f9497087f23ab32a2157fd.wav,obulwadde
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_e0096fc0e46d4c4e8df35e162f497ab1.wav,obulwadde
audio_files_full/d45cd9903b3044d494866b3162651a76_975f0cf6b32749bf859a2795dfcc2a53.wav,obulwadde
audio_files_full/744b1a437234489fae9512694d2212ae_08f8dc3d667c41409904a13879678882.wav,obulwadde
audio_files_full/d45cd9903b3044d494866b3162651a76_40a5f7d38e334625ba51db2d5c272183.wav,obulwadde
audio_files_full/744b1a437234489fae9512694d2212ae_429fd71bd14d47aa9d82c94a42bdfb12.wav,obulwadde
audio_files_full/744b1a437234489fae9512694d2212ae_0d6a239fd64f40a58d53f25c7113b13f.wav,obulwadde
audio_files_full/655ab13e2b784ceabf71f38c1e9d5976_5a608a2e533d476e9ede7ec9c5b83e5a.wav,obulwadde
audio_files_full/744b1a437234489fae9512694d2212ae_416d3b2512574866af1951126f5e3c38.wav,obulwadde
audio_files_full/d45cd9903b3044d494866b3162651a76_e812621f6369433d88e9d10aa59378e5.wav,obulwadde
audio_files_full/744b1a437234489fae9512694d2212ae_90e7af39444542dbaf401c0080740368.wav,obulwadde
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_58fdff8a4b9349ce9d3679185816ca77.wav,obulwadde
audio_files_full/d45cd9903b3044d494866b3162651a76_24f29522721d4e87b1cf43500d039c00.wav,obulwadde
audio_files_full/630517ca2f8642cdae94a181a728f566_2bb91713c9014ca9847d9ceff96275c7.wav,obulwadde
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_63e97f359e2e4164a84ab49a29b6b8cb.wav,ensuku
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_19a7a5126d184cbdb4e7e6b83f230eab.wav,ensuku
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_983c62bd82ac4c0ab6f241817bd32443.wav,ensuku
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_d1ca47b0dd994bc6922b8fb3d277bc56.wav,ensuku
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_ff95c04fe0bb4926a32e3a02d43518bb.wav,ensuku
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_841430f4903941ab9a802e7f9e4563a1.wav,ensuku
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_17c2c181d5194e64bb686376e7efb56d.wav,ensuku
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_a02cfc7c5cd24a8c8e30f1a7984f3cc3.wav,ensuku
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_4b6ebd384a7d48d29aef09e1a92c7444.wav,ensuku
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_853ec418f66741b588d6a0676569c5d6.wav,ensuku
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_6dbe057818954e5dbc5c2f2da5a695b8.wav,ensuku
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_c05f4c23041d4947a8a5c5b94b82e88c.wav,ekirime
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_74979fbae92c43d48953dc4931a29e48.wav,ekirime
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_671621d9003e4c2d9597f583ba37bc43.wav,ekirime
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_af645108b74b4289a9cbcfee853c3302.wav,ekirime
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_d7a24e746ca8403687689bb35904cb2b.wav,ekirime
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_2df3ff9cce5f4db1a438ba9a6247d288.wav,ekirime
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_f88a6c8260ec4da2b53e808b50b87412.wav,ekirime
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_9ba02335b5c04162a5050bc2f652296c.wav,ekirime
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_e8d634014f6e4ab7a6981a67cb57809d.wav,ekirime
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_c14839278a0d4a969f6b636da7ed7c1e.wav,ekirime
audio_files_full/771b5044334242fb9caff8a71fd7891e_6465c4a6a46e4b8c8298938d6cee79ee.wav,ebitooke
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_6e875b5359364d6bbd194104d99d0817.wav,ebitooke
audio_files_full/771b5044334242fb9caff8a71fd7891e_4bb716a9940b42a992fa417f9e399191.wav,ebitooke
audio_files_full/9181ed273f5b460ba7dd7a5b2d7f0612_4ec113d9ff7a411d8958eb8afde1d959.wav,ebitooke
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_c9c55d39bc484b7b93f7d4dc03a83efd.wav,ebitooke
audio_files_full/771b5044334242fb9caff8a71fd7891e_9ca6bc92af954379af30f8c1ca97927b.wav,ebitooke
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_63552a46d37a4725a2d65be462c22ee8.wav,ebitooke
audio_files_full/771b5044334242fb9caff8a71fd7891e_c826b4dcdeac44a184dc1b67fa13c9b7.wav,ebitooke
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_e1d476b61f0148adb429933d7a11ae73.wav,ebitooke
audio_files_full/771b5044334242fb9caff8a71fd7891e_c98d2cbc42004bb2a5599af617769f22.wav,ebitooke
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_4a7c7c7a11614c68a24db657270a0810.wav,ebitooke
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_a84d9b54b9554ba980322aeedf4a9b96.wav,ebitooke
audio_files_full/771b5044334242fb9caff8a71fd7891e_360cf54078d9420ea7eb16626e7131e6.wav,akamonde
audio_files_full/771b5044334242fb9caff8a71fd7891e_dd14cd501fe4487aa005e35abfce7e8f.wav,akamonde
audio_files_full/79aac18aacc74cc092d00778f7f323da_7022df76549a45b6bb1ab088a836f448.wav,akamonde
audio_files_full/771b5044334242fb9caff8a71fd7891e_813d2cc882f74c7e9f2a0d8b8f79dd0a.wav,akamonde
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_ce74636d74e34c5d88589dc7e96ba976.wav,akamonde
audio_files_full/771b5044334242fb9caff8a71fd7891e_f43bec17ef5344db946fcc734db5c194.wav,akamonde
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_64e59e7e9e32407bbd0e576822c0ae3f.wav,akamonde
audio_files_full/771b5044334242fb9caff8a71fd7891e_b8d007fa841a481c8900b518213a69f6.wav,akamonde
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_aaef6ec2fbd44a769b90953d0b83d31f.wav,akamonde
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_4dd4ab8d9c3d4969a11c63d8a89f079c.wav,akamonde
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_ba5197afad77486990177be12a370554.wav,akamonde
audio_files_full/d45cd9903b3044d494866b3162651a76_45cd7693be724fd8ab6ccccece8e9e96.wav,nakavundira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_06a9464ce2c342be82d4889e79e0efa0.wav,nakavundira
audio_files_full/655ab13e2b784ceabf71f38c1e9d5976_0ff9c3c20ab24db087de3d488ff7cfc1.wav,nakavundira
audio_files_full/744b1a437234489fae9512694d2212ae_b2a466c849c14b6f9f53c04189272b37.wav,nakavundira
audio_files_full/744b1a437234489fae9512694d2212ae_b6ae9cd0286b4d609ef19917f1a64624.wav,nakavundira
audio_files_full/655ab13e2b784ceabf71f38c1e9d5976_74263c9126974ea2b89f7603c8658bd8.wav,nakavundira
audio_files_full/744b1a437234489fae9512694d2212ae_7a8e40839cc84876b5b8fe847a9b4056.wav,nakavundira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_1f029dfc1b7e4ed7a5713136575485ea.wav,nakavundira
audio_files_full/d45cd9903b3044d494866b3162651a76_6f39b90a41e04155a356e29869c9ccb1.wav,nakavundira
audio_files_full/d45cd9903b3044d494866b3162651a76_11d9c6250d7e4adb884bf55c6f856490.wav,nakavundira
audio_files_full/d45cd9903b3044d494866b3162651a76_7a8401b74da94def938cdc0fd9553470.wav,nakavundira
audio_files_full/744b1a437234489fae9512694d2212ae_7eb3bcbeb507468f9566a1f53ccab2de.wav,nakavundira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_e65a78e92f1e4095ae043db462680854.wav,nakavundira
audio_files_full/655ab13e2b784ceabf71f38c1e9d5976_edc7225392c14926a087507448b8206b.wav,nakavundira
audio_files_full/744b1a437234489fae9512694d2212ae_2453030aaa3949acbe3935df6530a884.wav,nakavundira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_24c7b4eafafa45d38094ad5ab1b13d9c.wav,nakavundira
audio_files_full/d45cd9903b3044d494866b3162651a76_7e128a3374ec403f98ba0d1880729577.wav,nakavundira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_67f4c9e69a274e14a8391e5ae4de508b.wav,nakavundira
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_5b73c3f6ac8b4f02a64dd97a4b1ddaa8.wav,faamu
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_d99792fd6c964ff5bda563ca34159b5b.wav,faamu
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_5f06827638894cda9740326b9aa0dcc7.wav,faamu
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_77e8282237f64f549c69dd28dd6d843c.wav,faamu
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_2148988ab6b74a25bae259a8cdeabec9.wav,faamu
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_036385b28ee54bca99a825c4b3996697.wav,faamu
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_90c4ce4efbf94a409e1b675000315c5f.wav,faamu
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_2d77cfade1a34f3fa5baca80888ec4d1.wav,faamu
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_45f84362d33b4be0b345d7de41ea01bb.wav,faamu
audio_files_full/eb702740d41f4f389192ec5c6a3ae95f_edc6f9c3b21e406482e79653424073ed.wav,faamu
audio_files_full/771b5044334242fb9caff8a71fd7891e_dcbf3cd5f6e64528ad42479b3bda0638.wav,eppapaali
audio_files_full/79aac18aacc74cc092d00778f7f323da_da58218fc37d4dda998d352d706fc200.wav,eppapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_c0e84fa70af5457bbca562ecb49b9b3e.wav,eppapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_59a2052a24c14deb9ecfa90c8de037c4.wav,eppapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_b2b33ce32c404df0a8cbd035da13a54b.wav,eppapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_403ad547b5d445588fe670e653de3c7e.wav,eppapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_492c40cae2b04a558c14f3fd73aef147.wav,eppapaali
audio_files_full/62a43378312341918722fbe81a34ffd7_a38630d76e494e87a27c4c720b81deab.wav,eppapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_4fb24a6f63944e0ea9caeef033c8b521.wav,eppapaali
audio_files_full/0a8fccdb95b749dca0404bf433872764_bf317a95634c4f0cbd393e478b363a06.wav,eppapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_1bb7eda1634c4adaa5dea8192f2fc313.wav,eppapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_e20e4f86e395438aa83bbf204ef8c9da.wav,eppapaali
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_c990e1067ecd4aa8908400b50c65ca60.wav,eppapaali
audio_files_full/0a8fccdb95b749dca0404bf433872764_1fd0fd692cde4db091b04ad324cb89d5.wav,eppapaali
audio_files_full/771b5044334242fb9caff8a71fd7891e_32a7c02af1a445969470d24b0a2b336a.wav,eppapaali
audio_files_full/9181ed273f5b460ba7dd7a5b2d7f0612_abf0e3aa68e9440a91b39420350ddc2a.wav,eppapaali
audio_files_full/0a8fccdb95b749dca0404bf433872764_e8e5876623ec47ffa0c9030543c4ba9c.wav,eppapaali
audio_files_full/d45cd9903b3044d494866b3162651a76_32e1c36c4f7748419d337674d91c9498.wav,okufuuyira
audio_files_full/d45cd9903b3044d494866b3162651a76_cd622aca9aa44302ae8c97c548854133.wav,okufuuyira
audio_files_full/744b1a437234489fae9512694d2212ae_abfede9cfadc4f56ad7910e34d3df6e2.wav,okufuuyira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_b0a304c787904bc6a29dc13de188945d.wav,okufuuyira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_590f13946a6d4378b3536c93a8901d87.wav,okufuuyira
audio_files_full/744b1a437234489fae9512694d2212ae_45750cf2c6614af28e53975b061b8073.wav,okufuuyira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_168e6c1263fd4a3695ae3ea3a33a630e.wav,okufuuyira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_2feb0785add74a19aadd7d5d32b63795.wav,okufuuyira
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_ed8da929280a4f5c83ecf6bcba2b0161.wav,okufuuyira
audio_files_full/d45cd9903b3044d494866b3162651a76_41c739d1608d439babe255544831fada.wav,okufuuyira
audio_files_full/d45cd9903b3044d494866b3162651a76_dad4b673c259451ab84bf41263b27a1e.wav,okufuuyira
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_bd644c12a7354dcdb6af55951dad1c3a.wav,okufuuyira
audio_files_full/744b1a437234489fae9512694d2212ae_cd36572f3bf24840a36f7214c35754f9.wav,okufuuyira
audio_files_full/0a8fccdb95b749dca0404bf433872764_2b455d7b46ee4f56bc67f80cc6eb17bb.wav,okufuuyira
audio_files_full/744b1a437234489fae9512694d2212ae_b287a454065f4a8496cae4d476631e6b.wav,okufuuyira
audio_files_full/655ab13e2b784ceabf71f38c1e9d5976_b5475469653b4afc9e5f473afef2bb5c.wav,okufuuyira
audio_files_full/d45cd9903b3044d494866b3162651a76_77c6bcb9f9c247a98ce7cfbced49b1f0.wav,okufuuyira
audio_files_full/744b1a437234489fae9512694d2212ae_6524cf3220d846eea9f544b24f13b635.wav,okufuuyira
audio_files_full/744b1a437234489fae9512694d2212ae_5ac6fd66cf6f4287affb94c16223ae3d.wav,okufuuyira
audio_files_full/744b1a437234489fae9512694d2212ae_e9dabd66f02343dfb81e6e201b101406.wav,okufuuyira
audio_files_full/2497942026ef4d7e97d47fc2738d7c27_f5cbe34f01144561825175b92902e8aa.wav,okufuuyira
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_e7468c82af4849cbba1e6496565bfa14.wav,emisiri
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_8508faa59ee242109afeb6e362c3442e.wav,emisiri
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_4b0a1fa4f77e4f19b0c3e4c3cc135bb8.wav,emisiri
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_2e9c0177638541b2b296a5c67be23e73.wav,emisiri
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_15ca449d5bbc41dca13f562c08ce03ba.wav,emisiri
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_39bba5b07fc545eb86feb9185809bb12.wav,emisiri
audio_files_full/1b5a69c4b88b41eb9577a656e11bb7dd_c2f5c3897c7a4d73b8750fd39cfa30c4.wav,emisiri
audio_files_full/5aa4893526794a73a3ed0a7ebba2a7bf_91261637347a4659b58e9524e963747a.wav,emisiri
audio_files_full/3d43af6faf2244c288154dc4ff6a734f_ed12587e2a664328bcecbe47039b7035.wav,akawuka
audio_files_full/744b1a437234489fae9512694d2212ae_5988fb0d7e9b4840b29ceb5869407975.wav,akawuka
